incident_id,door_id,timestamp,days_to_next_failure,door_type,usage_scenario,installation_environment,motor_temp_mean,motor_temp_max,motor_torque_mean,motor_torque_max,emergency_stops_count,photocell_blocks_count,maintenance_type,number_of_past_failures
INC-P-BR-000466-196,P-BR-000466,2025-01-01 13:17:32,0.891712962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.3725921849202,45,2.013582828838745,2.68,0,1,Major Repair,5
INC-P-BR-000466-1337,P-BR-000466,2025-01-02 10:41:36,0.4185185185185185,ECOline Pedestrian,intensive,Retail/Hospital,36.4844398340249,47,1.9903596127247576,3.31,0,2,Major Repair,5
INC-P-BR-000466-929,P-BR-000466,2025-01-02 20:44:16,0.33774305555555556,ECOline Pedestrian,intensive,Retail/Hospital,36.5787037037037,48,2.00721450617284,3.31,0,2,Major Repair,5
INC-P-BR-000466-2324,P-BR-000466,2025-01-03 04:50:37,0.27162037037037035,ECOline Pedestrian,intensive,Retail/Hospital,36.687344913151364,47,2.0047477253928867,3.17,0,2,Major Repair,5
INC-P-BR-000466-2062,P-BR-000466,2025-01-03 11:21:45,,ECOline Pedestrian,intensive,Retail/Hospital,36.470379146919434,48,1.9822630331753552,3.01,0,3,Major Repair,5
INC-P-CA-000419-233,P-CA-000419,2025-01-02 21:09:59,,ECOline Pedestrian,low,Office,36.682738669238184,45,2.0048023143683706,3.33,0,0,Preventive,2
INC-P-CA-000421-28,P-CA-000421,2025-01-01 08:56:06,0.27804398148148146,ECOline Pedestrian,intensive,Retail/Hospital,36.47096260938743,45,1.9948210023866346,2.65,0,0,Preventive,1
INC-P-CA-000421-610,P-CA-000421,2025-01-01 15:36:29,1.627199074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.310596833130326,47,2.024323995127893,3.21,0,3,Preventive,1
INC-P-CA-000421-2237,P-CA-000421,2025-01-03 06:39:39,0.2892708333333333,ECOline Pedestrian,intensive,Retail/Hospital,36.47018348623853,45,2.004053899082569,3.38,0,3,Preventive,1
INC-P-CA-000421-2099,P-CA-000421,2025-01-03 13:36:12,0.40141203703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.1036866359447,45,2.0019700460829495,2.9,0,0,Preventive,1
INC-P-CA-000421-2144,P-CA-000421,2025-01-03 23:14:14,,ECOline Pedestrian,intensive,Retail/Hospital,36.53199691595991,45,1.999475713184271,2.88,0,1,Preventive,1
INC-P-CA-000422-653,P-CA-000422,2025-01-01 10:16:15,0.5771759259259259,ECOline Pedestrian,intensive,Retail/Hospital,36.535630383711826,45,2.0195614722004693,3.17,0,1,Inspection,2
INC-P-CA-000422-1254,P-CA-000422,2025-01-02 00:07:23,1.7460300925925927,ECOline Pedestrian,intensive,Retail/Hospital,36.49837662337662,45,2.0103517316017316,3.36,0,1,Inspection,2
INC-P-CA-000422-1658,P-CA-000422,2025-01-03 18:01:40,,ECOline Pedestrian,intensive,Retail/Hospital,36.41867262723521,45,2.003203232462173,3.25,0,3,Inspection,2
INC-P-CL-000489-62,P-CL-000489,2025-01-01 07:03:29,,ECOline Pedestrian,low,Office,35.758620689655174,45,1.9842068965517243,2.83,0,0,Preventive,3
INC-P-CL-000490-858,P-CL-000490,2025-01-02 07:35:44,0.8453009259259259,ECOline Pedestrian,intensive,Retail/Hospital,36.58838326091928,48,2.007601189115024,3.03,0,0,Major Repair,4
INC-P-CL-000490-2320,P-CL-000490,2025-01-03 03:52:58,0.3869675925925926,ECOline Pedestrian,intensive,Retail/Hospital,36.454019073569484,45,2.0000987738419616,3.08,0,3,Major Repair,4
INC-P-CL-000490-1984,P-CL-000490,2025-01-03 13:10:12,,ECOline Pedestrian,intensive,Retail/Hospital,36.56412405699916,48,1.9984744341994969,3.35,0,2,Major Repair,4
INC-P-CN-000264-186,P-CN-000264,2025-01-02 22:18:29,,ECOline Pedestrian,low,Office,36.71038824763903,45,2.0028541448058763,2.6,0,0,Inspection,1
INC-P-CN-000267-329,P-CN-000267,2025-01-03 19:46:18,,ECOline Pedestrian,low,Office,36.47379755922469,47,2.011500358937545,2.66,0,0,Inspection,1
INC-P-CN-000268-231,P-CN-000268,2025-01-02 11:09:35,,ECOline Pedestrian,low,Office,36.45203679369251,45,2.02526938239159,2.61,0,0,Inspection,1
INC-P-CN-000269-189,P-CN-000269,2025-01-02 17:26:50,1.0071180555555554,ECOline Pedestrian,low,Office,36.73546180159635,45,2.0009236031927022,2.6,0,0,Inspection,3
INC-P-CN-000269-343,P-CN-000269,2025-01-03 17:37:05,,ECOline Pedestrian,low,Office,36.97592997811816,45,2.0232385120350105,3.39,0,2,Inspection,3
INC-P-CN-000270-603,P-CN-000270,2025-01-01 01:40:11,0.4228703703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.70984455958549,46,1.9865284974093262,2.59,0,1,Inspection,1
INC-P-CN-000270-529,P-CN-000270,2025-01-01 11:49:07,0.09811342592592592,ECOline Pedestrian,intensive,Retail/Hospital,36.6378132118451,45,1.9925284738041,2.96,0,2,Inspection,1
INC-P-CN-000270-121,P-CN-000270,2025-01-01 14:10:24,0.0628587962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.24355300859599,45,2.023925501432665,3.37,0,4,Inspection,1
INC-P-CN-000270-120,P-CN-000270,2025-01-01 15:40:55,0.2610300925925926,ECOline Pedestrian,intensive,Retail/Hospital,36.31547619047619,45,2.0058333333333334,3.09,0,2,Inspection,1
INC-P-CN-000270-126,P-CN-000270,2025-01-01 21:56:48,0.2722453703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.72089947089947,47,1.9976984126984128,2.8,0,3,Inspection,1
INC-P-CN-000270-1152,P-CN-000270,2025-01-02 04:28:50,0.38958333333333334,ECOline Pedestrian,intensive,Retail/Hospital,36.66628959276018,46,2.008212669683258,3.23,0,2,Inspection,1
INC-P-CN-000270-1200,P-CN-000270,2025-01-02 13:49:50,0.379224537037037,ECOline Pedestrian,intensive,Retail/Hospital,36.35942492012779,48,1.9920047923322686,3.22,0,3,Inspection,1
INC-P-CN-000270-1165,P-CN-000270,2025-01-02 22:55:55,0.3392361111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.46018440905281,48,2.003319362950545,3.38,0,4,Inspection,1
INC-P-CN-000270-2032,P-CN-000270,2025-01-03 07:04:25,0.4278240740740741,ECOline Pedestrian,intensive,Retail/Hospital,36.55187074829932,46,2.0107823129251705,2.76,0,3,Inspection,1
INC-P-CN-000270-2171,P-CN-000270,2025-01-03 17:20:29,0.23956018518518518,ECOline Pedestrian,intensive,Retail/Hospital,36.356464572680785,45,2.0160043827611394,3.3,0,3,Inspection,1
INC-P-CN-000270-1663,P-CN-000270,2025-01-03 23:05:27,,ECOline Pedestrian,intensive,Retail/Hospital,36.75380359612725,48,2.010691562932227,3.33,0,3,Inspection,1
INC-P-CN-000271-3,P-CN-000271,2025-01-01 05:54:06,0.6413541666666667,ECOline Pedestrian,intensive,Retail/Hospital,36.21625344352617,45,1.993884297520661,2.64,0,0,Major Repair,5
INC-P-CN-000271-43,P-CN-000271,2025-01-01 21:17:39,1.0097337962962962,ECOline Pedestrian,intensive,Retail/Hospital,36.442335766423355,45,2.002846715328467,3.28,0,1,Major Repair,5
INC-P-CN-000271-1508,P-CN-000271,2025-01-02 21:31:40,0.1624537037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.645270270270274,45,1.995114864864865,2.88,0,2,Major Repair,5
INC-P-CN-000271-1687,P-CN-000271,2025-01-03 01:25:36,0.04591435185185185,ECOline Pedestrian,intensive,Retail/Hospital,36.656188605108056,47,2.0307662082514737,3.26,0,3,Major Repair,5
INC-P-CN-000271-1707,P-CN-000271,2025-01-03 02:31:43,0.7120138888888888,ECOline Pedestrian,intensive,Retail/Hospital,36.8235294117647,45,2.058676470588235,3.39,0,1,Major Repair,5
INC-P-CN-000271-2043,P-CN-000271,2025-01-03 19:37:01,,ECOline Pedestrian,intensive,Retail/Hospital,36.64468864468864,45,2.000393772893773,3.25,0,1,Major Repair,5
INC-P-CN-000272-716,P-CN-000272,2025-01-01 04:58:05,1.139363425925926,ECOline Pedestrian,intensive,Retail/Hospital,36.52340425531915,45,2.00713475177305,3.38,0,0,Preventive,2
INC-P-CN-000272-1345,P-CN-000272,2025-01-02 08:18:46,,ECOline Pedestrian,intensive,Retail/Hospital,36.52554937781308,48,1.9956182155149589,3.34,0,1,Preventive,2
INC-P-CN-000273-754,P-CN-000273,2025-01-01 15:23:22,0.6802430555555555,ECOline Pedestrian,intensive,Retail/Hospital,36.61645885286783,45,1.9849725685785535,2.6,0,1,Major Repair,4
INC-P-CN-000273-1174,P-CN-000273,2025-01-02 07:42:55,0.5823842592592593,ECOline Pedestrian,intensive,Retail/Hospital,36.44544166273028,47,2.001983939537081,3.22,0,2,Major Repair,4
INC-P-CN-000273-902,P-CN-000273,2025-01-02 21:41:33,,ECOline Pedestrian,intensive,Retail/Hospital,36.45967316816025,45,2.004122298365841,3.11,0,2,Major Repair,4
INC-P-CN-000274-726,P-CN-000274,2025-01-01 03:35:03,0.4692824074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.7687074829932,45,1.996485260770975,2.6,0,0,Inspection,2
INC-P-CN-000274-329,P-CN-000274,2025-01-01 14:50:49,0.14355324074074075,ECOline Pedestrian,intensive,Retail/Hospital,36.471886120996444,48,1.982526690391459,3.36,0,4,Inspection,2
INC-P-CN-000274-229,P-CN-000274,2025-01-01 18:17:32,0.6994097222222222,ECOline Pedestrian,intensive,Retail/Hospital,36.34530938123753,46,2.0375848303393216,3.12,0,3,Inspection,2
INC-P-CN-000274-939,P-CN-000274,2025-01-02 11:04:41,0.4852314814814815,ECOline Pedestrian,intensive,Retail/Hospital,36.52705675318962,45,1.9814870215574132,3.06,0,2,Inspection,2
INC-P-CN-000274-996,P-CN-000274,2025-01-02 22:43:25,0.3260300925925926,ECOline Pedestrian,intensive,Retail/Hospital,36.4709595959596,45,2.0018244949494948,3.26,0,4,Inspection,2
INC-P-CN-000274-1835,P-CN-000274,2025-01-03 06:32:54,0.13850694444444445,ECOline Pedestrian,intensive,Retail/Hospital,36.56751985878199,48,2.0078464254192414,3.13,0,2,Inspection,2
INC-P-CN-000274-2135,P-CN-000274,2025-01-03 09:52:21,,ECOline Pedestrian,intensive,Retail/Hospital,36.11135857461024,48,2.006236080178174,3.19,0,3,Inspection,2
INC-P-CN-000275-30,P-CN-000275,2025-01-01 14:33:50,0.9265972222222222,ECOline Pedestrian,intensive,Retail/Hospital,36.53609288238263,45,1.9947248864209997,2.6,0,1,Major Repair,5
INC-P-CN-000275-899,P-CN-000275,2025-01-02 12:48:08,0.040671296296296296,ECOline Pedestrian,intensive,Retail/Hospital,36.70281124497992,48,2.0005354752342703,3.08,0,4,Major Repair,5
INC-P-CN-000275-1294,P-CN-000275,2025-01-02 13:46:42,0.02298611111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.02758620689655,45,2.0477931034482757,3.33,0,2,Major Repair,5
INC-P-CN-000275-1449,P-CN-000275,2025-01-02 14:19:48,0.8073611111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.916666666666664,45,2.032857142857143,2.79,0,2,Major Repair,5
INC-P-CN-000275-1724,P-CN-000275,2025-01-03 09:42:24,0.4586458333333333,ECOline Pedestrian,intensive,Retail/Hospital,36.46482309882066,46,1.9996705978039855,3.15,0,3,Major Repair,5
INC-P-CN-000275-2058,P-CN-000275,2025-01-03 20:42:51,,ECOline Pedestrian,intensive,Retail/Hospital,36.450058754406584,45,2.0098413631022325,2.96,0,4,Major Repair,5
INC-P-CN-000276-613,P-CN-000276,2025-01-01 21:33:00,0.5268055555555555,ECOline Pedestrian,intensive,Retail/Hospital,36.527544691718354,45,2.0082634075155052,3.15,0,1,Inspection,1
INC-P-CN-000276-1087,P-CN-000276,2025-01-02 10:11:36,0.9299537037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.73506336753169,47,2.005805672902836,3.1,0,1,Inspection,1
INC-P-CN-000276-1924,P-CN-000276,2025-01-03 08:30:44,0.006793981481481482,ECOline Pedestrian,intensive,Retail/Hospital,36.55138888888889,48,1.995170138888889,3.04,0,1,Inspection,1
INC-P-CN-000276-2123,P-CN-000276,2025-01-03 08:40:31,0.39136574074074076,ECOline Pedestrian,intensive,Retail/Hospital,35.75,45,1.9997222222222217,3.29,0,2,Inspection,1
INC-P-CN-000276-2304,P-CN-000276,2025-01-03 18:04:05,0.1193287037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.52403846153846,48,2.0066746794871793,3.27,0,1,Inspection,1
INC-P-CN-000276-2246,P-CN-000276,2025-01-03 20:55:55,,ECOline Pedestrian,intensive,Retail/Hospital,36.5470737913486,45,2.03941475826972,3.34,0,1,Inspection,1
INC-P-CN-000277-752,P-CN-000277,2025-01-01 12:18:02,0.011620370370370371,ECOline Pedestrian,intensive,Retail/Hospital,36.55773955773956,45,2.0015171990171994,3.36,0,0,Inspection,2
INC-P-CN-000277-535,P-CN-000277,2025-01-01 12:34:46,0.788900462962963,ECOline Pedestrian,intensive,Retail/Hospital,36.921052631578945,45,2.1839473684210526,3.13,0,2,Inspection,2
INC-P-CN-000277-798,P-CN-000277,2025-01-02 07:30:47,0.15814814814814815,ECOline Pedestrian,intensive,Retail/Hospital,36.47418032786885,47,2.0088524590163934,2.92,0,2,Inspection,2
INC-P-CN-000277-1068,P-CN-000277,2025-01-02 11:18:31,0.07625,ECOline Pedestrian,intensive,Retail/Hospital,36.63461538461539,46,2.036765734265734,2.96,0,2,Inspection,2
INC-P-CN-000277-1130,P-CN-000277,2025-01-02 13:08:19,1.0170717592592593,ECOline Pedestrian,intensive,Retail/Hospital,36.62277580071174,45,2.0295017793594305,3.39,0,1,Inspection,2
INC-P-CN-000277-1620,P-CN-000277,2025-01-03 13:32:54,,ECOline Pedestrian,intensive,Retail/Hospital,36.598651960784316,48,2.0010876225490195,3.36,0,1,Inspection,2
INC-P-CN-000278-115,P-CN-000278,2025-01-01 19:29:57,0.3228240740740741,ECOline Pedestrian,intensive,Retail/Hospital,36.519626894675476,45,2.008935095219588,2.78,0,0,Inspection,2
INC-P-CN-000278-1178,P-CN-000278,2025-01-02 03:14:49,0.38645833333333335,ECOline Pedestrian,intensive,Retail/Hospital,36.40871369294606,45,2.0115352697095434,3.37,0,2,Inspection,2
INC-P-CN-000278-1106,P-CN-000278,2025-01-02 12:31:19,1.2951157407407408,ECOline Pedestrian,intensive,Retail/Hospital,36.514481707317074,45,2.013216463414634,3.13,0,3,Inspection,2
INC-P-CN-000278-2088,P-CN-000278,2025-01-03 19:36:17,0.06395833333333334,ECOline Pedestrian,intensive,Retail/Hospital,36.41296030607365,46,1.9966571018651365,3.01,0,1,Inspection,2
INC-P-CN-000278-2106,P-CN-000278,2025-01-03 21:08:23,,ECOline Pedestrian,intensive,Retail/Hospital,36.47142857142857,45,1.9922857142857142,3.16,0,2,Inspection,2
INC-P-DE-000072-31,P-DE-000072,2025-01-01 16:28:08,1.7547453703703704,ECOline Pedestrian,low,Office,36.236074270557026,45,2.0157294429708226,2.6,0,1,Inspection,2
INC-P-DE-000072-323,P-DE-000072,2025-01-03 10:34:58,,ECOline Pedestrian,low,Office,36.33774038461539,45,1.9898197115384617,3.4,0,1,Inspection,2
INC-P-DE-000073-73,P-DE-000073,2025-01-01 12:06:28,,ECOline Pedestrian,low,Office,36.57225433526011,45,2.0288439306358383,3.06,0,0,Preventive,2
INC-P-DE-000075-119,P-DE-000075,2025-01-01 04:25:10,2.394409722222222,ECOline Pedestrian,low,Office,36.53488372093023,45,1.974341085271318,2.6,0,1,Preventive,1
INC-P-DE-000075-253,P-DE-000075,2025-01-03 13:53:07,,ECOline Pedestrian,low,Office,36.54950936663693,45,2.0007314897413027,3.34,0,1,Preventive,1
INC-P-DE-000077-544,P-DE-000077,2025-01-01 01:49:24,0.06509259259259259,ECOline Pedestrian,intensive,Retail/Hospital,36.31046931407942,48,2.0326353790613716,2.59,0,1,Inspection,3
INC-P-DE-000077-847,P-DE-000077,2025-01-01 03:23:08,0.47042824074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.687203791469194,47,2.011658767772512,3.27,0,5,Inspection,3
INC-P-DE-000077-443,P-DE-000077,2025-01-01 14:40:33,0.21621527777777777,ECOline Pedestrian,intensive,Retail/Hospital,36.67584480600751,47,1.9997434292866083,3.23,0,3,Inspection,3
INC-P-DE-000077-724,P-DE-000077,2025-01-01 19:51:54,1.174537037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.40745856353591,45,2.0129558011049724,3.02,0,1,Inspection,3
INC-P-DE-000077-1899,P-DE-000077,2025-01-03 00:03:14,,ECOline Pedestrian,intensive,Retail/Hospital,36.43849154746424,46,2.0056384915474643,3.31,0,3,Inspection,3
INC-P-DE-000078-1293,P-DE-000078,2025-01-02 03:30:19,0.6751967592592593,ECOline Pedestrian,intensive,Retail/Hospital,36.64595103578154,45,2.0069061070755985,2.6,0,0,Preventive,2
INC-P-DE-000078-916,P-DE-000078,2025-01-02 19:42:36,0.053668981481481484,ECOline Pedestrian,intensive,Retail/Hospital,36.53785415699025,47,2.0075058058522997,3.14,0,2,Preventive,2
INC-P-DE-000078-1159,P-DE-000078,2025-01-02 20:59:53,0.36291666666666667,ECOline Pedestrian,intensive,Retail/Hospital,37.17341040462428,45,1.9887861271676301,3.27,0,4,Preventive,2
INC-P-DE-000078-1799,P-DE-000078,2025-01-03 05:42:29,0.18962962962962962,ECOline Pedestrian,intensive,Retail/Hospital,36.578540772532186,47,2.000763948497854,3.12,0,4,Preventive,2
INC-P-DE-000078-1838,P-DE-000078,2025-01-03 10:15:33,0.04697916666666667,ECOline Pedestrian,intensive,Retail/Hospital,36.59431137724551,45,2.0160179640718563,3.05,0,1,Preventive,2
INC-P-DE-000078-2337,P-DE-000078,2025-01-03 11:23:12,0.1065625,ECOline Pedestrian,intensive,Retail/Hospital,36.01063829787234,48,1.9861170212765957,2.81,0,3,Preventive,2
INC-P-DE-000078-2448,P-DE-000078,2025-01-03 13:56:39,0.15493055555555554,ECOline Pedestrian,intensive,Retail/Hospital,36.50595238095238,48,2.0041964285714284,3.18,0,3,Preventive,2
INC-P-DE-000078-1785,P-DE-000078,2025-01-03 17:39:45,,ECOline Pedestrian,intensive,Retail/Hospital,36.357142857142854,45,2.002236842105263,3.35,0,1,Preventive,2
INC-P-DE-000079-1232,P-DE-000079,2025-01-02 04:15:38,0.3063888888888889,ECOline Pedestrian,intensive,Retail/Hospital,36.403221547399,45,2.0068048587272247,2.6,0,1,Inspection,3
INC-P-DE-000079-1004,P-DE-000079,2025-01-02 11:36:50,0.40314814814814814,ECOline Pedestrian,intensive,Retail/Hospital,36.44512195121951,48,1.9871239837398373,2.69,0,1,Inspection,3
INC-P-DE-000079-1484,P-DE-000079,2025-01-02 21:17:22,0.17278935185185185,ECOline Pedestrian,intensive,Retail/Hospital,36.39687267311988,45,2.0022710349962773,3.13,0,3,Inspection,3
INC-P-DE-000079-2139,P-DE-000079,2025-01-03 01:26:11,0.3745486111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.78686131386861,46,2.013226277372263,3.34,0,4,Inspection,3
INC-P-DE-000079-2457,P-DE-000079,2025-01-03 10:25:32,0.02755787037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.52622950819672,48,2.0212049180327867,3.15,0,2,Inspection,3
INC-P-DE-000079-2129,P-DE-000079,2025-01-03 11:05:13,0.13613425925925926,ECOline Pedestrian,intensive,Retail/Hospital,36.44,45,2.0149,2.8,0,1,Inspection,3
INC-P-DE-000079-1782,P-DE-000079,2025-01-03 14:21:15,0.05684027777777778,ECOline Pedestrian,intensive,Retail/Hospital,36.64693446088795,47,2.0204862579281184,3.19,0,3,Inspection,3
INC-P-DE-000079-1993,P-DE-000079,2025-01-03 15:43:06,,ECOline Pedestrian,intensive,Retail/Hospital,36.523316062176164,45,2.035284974093264,3.37,0,1,Inspection,3
INC-P-DE-000080-770,P-DE-000080,2025-01-01 05:35:24,0.7935069444444445,ECOline Pedestrian,intensive,Retail/Hospital,36.40827586206897,45,2.003903448275862,3.28,0,1,Inspection,3
INC-P-DE-000080-1240,P-DE-000080,2025-01-02 00:38:03,0.7117129629629629,ECOline Pedestrian,intensive,Retail/Hospital,36.471020092735706,46,1.995003863987635,3.29,0,3,Inspection,3
INC-P-DE-000080-1149,P-DE-000080,2025-01-02 17:42:55,0.8618981481481481,ECOline Pedestrian,intensive,Retail/Hospital,36.4938689217759,48,2.003200845665962,3.31,0,4,Inspection,3
INC-P-DE-000080-1679,P-DE-000080,2025-01-03 14:24:03,,ECOline Pedestrian,intensive,Retail/Hospital,36.4634909596662,48,1.9898435326842838,3.04,0,2,Inspection,3
INC-P-DE-000081-720,P-DE-000081,2025-01-01 06:31:09,0.2969097222222222,ECOline Pedestrian,intensive,Retail/Hospital,36.78075517661389,45,2.0105359317904994,3.21,0,0,Inspection,2
INC-P-DE-000081-140,P-DE-000081,2025-01-01 13:38:42,,ECOline Pedestrian,intensive,Retail/Hospital,36.68827160493827,45,2.0174382716049384,3.07,0,1,Inspection,2
INC-P-DE-000082-1142,P-DE-000082,2025-01-02 09:29:30,0.805787037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.57588780818819,45,1.9925356254241122,3.06,0,1,Inspection,2
INC-P-DE-000082-2181,P-DE-000082,2025-01-03 04:49:50,0.05952546296296296,ECOline Pedestrian,intensive,Retail/Hospital,36.53503184713376,45,1.9936942675159235,3.18,0,1,Inspection,2
INC-P-DE-000082-2221,P-DE-000082,2025-01-03 06:15:33,0.05371527777777778,ECOline Pedestrian,intensive,Retail/Hospital,36.817796610169495,45,1.981949152542373,3.02,0,2,Inspection,2
INC-P-DE-000082-2064,P-DE-000082,2025-01-03 07:32:54,0.37730324074074073,ECOline Pedestrian,intensive,Retail/Hospital,36.64088397790055,46,2.029779005524862,3.2,0,1,Inspection,2
INC-P-DE-000082-2241,P-DE-000082,2025-01-03 16:36:13,0.1767476851851852,ECOline Pedestrian,intensive,Retail/Hospital,36.28360655737705,47,1.9931803278688522,3.33,0,3,Inspection,2
INC-P-DE-000082-1819,P-DE-000082,2025-01-03 20:50:44,,ECOline Pedestrian,intensive,Retail/Hospital,36.70246478873239,45,1.982887323943662,3.18,0,2,Inspection,2
INC-P-EG-000213-106,P-EG-000213,2025-01-01 07:32:50,,ECOline Pedestrian,low,Office,36.423963133640555,46,2.0261751152073733,2.66,0,1,Preventive,3
INC-P-EG-000214-149,P-EG-000214,2025-01-01 11:56:01,0.09236111111111112,ECOline Pedestrian,intensive,Retail/Hospital,36.480478589420656,45,2.0062594458438285,2.69,0,1,Corrective,4
INC-P-EG-000214-605,P-EG-000214,2025-01-01 14:09:01,1.0413657407407408,ECOline Pedestrian,intensive,Retail/Hospital,36.44444444444444,46,2.0140404040404043,3.28,0,2,Corrective,4
INC-P-EG-000214-1250,P-EG-000214,2025-01-02 15:08:35,0.27835648148148145,ECOline Pedestrian,intensive,Retail/Hospital,36.560828025477704,46,2.008589171974522,3.15,0,1,Corrective,4
INC-P-EG-000214-1430,P-EG-000214,2025-01-02 21:49:25,0.06432870370370371,ECOline Pedestrian,intensive,Retail/Hospital,36.825688073394495,45,1.990676605504587,3.4,0,2,Corrective,4
INC-P-EG-000214-997,P-EG-000214,2025-01-02 23:22:03,0.06060185185185185,ECOline Pedestrian,intensive,Retail/Hospital,35.896995708154506,46,2.03274678111588,3.23,0,3,Corrective,4
INC-P-EG-000214-2274,P-EG-000214,2025-01-03 00:49:19,0.9238078703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.68421052631579,48,2.0179425837320575,3.33,0,2,Corrective,4
INC-P-EG-000214-1888,P-EG-000214,2025-01-03 22:59:36,,ECOline Pedestrian,intensive,Retail/Hospital,36.26206178410274,47,2.016015272474835,3.1,0,5,Corrective,4
INC-P-ES-000003-155,P-ES-000003,2025-01-02 00:37:01,1.7627199074074074,ECOline Pedestrian,low,Office,36.645403377110696,45,2.014240150093809,3.37,0,1,Inspection,3
INC-P-ES-000003-283,P-ES-000003,2025-01-03 18:55:20,,ECOline Pedestrian,low,Office,36.49393203883495,47,1.9911529126213592,3.19,0,3,Inspection,3
INC-P-ES-000004-202,P-ES-000004,2025-01-02 00:06:28,,ECOline Pedestrian,low,Office,36.69832402234637,45,1.986871508379888,2.82,0,1,Inspection,0
INC-P-ES-000005-81,P-ES-000005,2025-01-01 18:28:38,,ECOline Pedestrian,low,Office,36.15282392026578,45,2.043953488372093,2.79,0,1,Inspection,2
INC-P-ES-000007-768,P-ES-000007,2025-01-01 05:00:19,0.08900462962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.19935170178282,48,2.03452188006483,3.31,0,1,Inspection,3
INC-P-ES-000007-660,P-ES-000007,2025-01-01 07:08:29,0.10388888888888889,ECOline Pedestrian,intensive,Retail/Hospital,36.406143344709896,48,2.0327303754266213,3.33,0,2,Inspection,3
INC-P-ES-000007-215,P-ES-000007,2025-01-01 09:38:05,0.03236111111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.58455882352941,47,2.032573529411765,3.02,0,1,Inspection,3
INC-P-ES-000007-199,P-ES-000007,2025-01-01 10:24:41,0.047592592592592596,ECOline Pedestrian,intensive,Retail/Hospital,37.078947368421055,48,2.0461842105263157,3.03,0,1,Inspection,3
INC-P-ES-000007-713,P-ES-000007,2025-01-01 11:33:13,1.1085069444444444,ECOline Pedestrian,intensive,Retail/Hospital,36.369127516778526,45,2.0161073825503353,2.99,0,2,Inspection,3
INC-P-ES-000007-1265,P-ES-000007,2025-01-02 14:09:28,,ECOline Pedestrian,intensive,Retail/Hospital,36.59619565217391,45,1.9946820652173913,3.35,0,2,Inspection,3
INC-P-ES-000008-654,P-ES-000008,2025-01-01 02:38:50,0.1348611111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.959349593495936,48,2.0039837398373983,2.6,0,0,Preventive,2
INC-P-ES-000008-2,P-ES-000008,2025-01-01 05:53:02,2.7271296296296295,ECOline Pedestrian,intensive,Retail/Hospital,37.10079575596817,47,2.0223342175066312,3.39,0,2,Preventive,2
INC-P-ES-000008-2311,P-ES-000008,2025-01-03 23:20:06,,ECOline Pedestrian,intensive,Retail/Hospital,36.49959420289855,47,2.001264927536232,3.08,0,4,Preventive,2
INC-P-ES-000009-96,P-ES-000009,2025-01-01 15:09:42,0.37862268518518516,ECOline Pedestrian,intensive,Retail/Hospital,36.51133368476542,45,2.004823405376911,2.6,0,0,Preventive,1
INC-P-ES-000009-1526,P-ES-000009,2025-01-02 00:14:55,0.8138657407407407,ECOline Pedestrian,intensive,Retail/Hospital,36.421052631578945,45,2.0045797329143755,3.38,0,5,Preventive,1
INC-P-ES-000009-1399,P-ES-000009,2025-01-02 19:46:53,,ECOline Pedestrian,intensive,Retail/Hospital,36.519444444444446,45,2.002174603174603,3.07,0,1,Preventive,1
INC-P-ES-000010-465,P-ES-000010,2025-01-01 01:41:44,0.8110763888888889,ECOline Pedestrian,intensive,Retail/Hospital,37.107296137339056,45,1.9829613733905578,2.6,0,0,Preventive,2
INC-P-ES-000010-723,P-ES-000010,2025-01-01 21:09:41,0.0808912037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.40254872563718,45,2.019538980509745,2.78,0,4,Preventive,2
INC-P-ES-000010-803,P-ES-000010,2025-01-01 23:06:10,0.019699074074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.57142857142857,45,2.03869387755102,3.33,0,2,Preventive,2
INC-P-ES-000010-402,P-ES-000010,2025-01-01 23:34:32,0.6808680555555555,ECOline Pedestrian,intensive,Retail/Hospital,35.98550724637681,46,2.124057971014494,3.27,0,4,Preventive,2
