incident_id,timestamp,door_id,country_id,door_type,usage_scenario,installation_environment,customer_type,context_criticality_id,alert_type_id
INC-P-TR-000193-484,2025-01-01 11:21:37,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-TR-000193-563,2025-01-01 22:04:03,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-TR-000193-674,2025-01-01 22:44:07,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-TR-000193-920,2025-01-02 02:05:18,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-TR-000193-937,2025-01-02 12:08:19,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-TR-000193-1404,2025-01-02 17:17:24,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-TR-000193-1723,2025-01-03 15:02:59,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-TR-000193-1907,2025-01-03 03:42:34,P-TR-000193,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-TR-000194-373,2025-01-01 03:15:29,P-TR-000194,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-TR-000194-627,2025-01-01 12:40:25,P-TR-000194,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-TR-000194-1075,2025-01-02 07:43:38,P-TR-000194,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-TR-000194-1720,2025-01-03 12:41:07,P-TR-000194,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-TR-000194-1771,2025-01-03 15:15:12,P-TR-000194,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-TR-000194-2197,2025-01-03 03:52:15,P-TR-000194,TR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-I-TR-000195-343,2025-01-02 09:40:02,I-TR-000195,TR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-TR-000195-566,2025-01-03 05:01:20,I-TR-000195,TR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-TR-000196-133,2025-01-01 17:13:09,I-TR-000196,TR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-TR-000196-429,2025-01-02 11:07:04,I-TR-000196,TR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-TR-000197-371,2025-01-02 19:19:30,I-TR-000197,TR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-TR-000199-913,2025-01-02 06:06:05,I-TR-000199,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-TR-000199-1317,2025-01-02 16:24:16,I-TR-000199,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-TR-000199-1790,2025-01-03 00:19:31,I-TR-000199,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-TR-000200-256,2025-01-01 20:09:20,I-TR-000200,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-TR-000200-536,2025-01-01 15:44:54,I-TR-000200,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-TR-000200-811,2025-01-02 19:16:08,I-TR-000200,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-TR-000200-1115,2025-01-02 05:39:15,I-TR-000200,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-TR-000200-2167,2025-01-03 20:19:40,I-TR-000200,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-TR-000201-179,2025-01-01 15:54:28,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-TR-000201-187,2025-01-01 21:44:42,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-TR-000201-409,2025-01-01 22:36:22,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-TR-000201-653,2025-01-01 02:58:56,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-TR-000201-1157,2025-01-02 20:56:00,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-TR-000201-1206,2025-01-02 05:42:09,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-TR-000201-1341,2025-01-02 02:20:42,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-TR-000201-1360,2025-01-02 14:17:57,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-TR-000201-1771,2025-01-03 08:19:02,I-TR-000201,TR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-P-MA-000207-82,2025-01-01 14:29:49,P-MA-000207,MA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MA-000207-329,2025-01-01 18:17:00,P-MA-000207,MA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MA-000207-750,2025-01-02 02:33:28,P-MA-000207,MA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MA-000207-1245,2025-01-02 23:24:54,P-MA-000207,MA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MA-000207-1685,2025-01-03 18:33:04,P-MA-000207,MA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MA-000207-2012,2025-01-03 20:16:15,P-MA-000207,MA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-MA-000207-2092,2025-01-03 05:11:58,P-MA-000207,MA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-I-MA-000210-776,2025-01-01 18:44:15,I-MA-000210,MA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-MA-000210-1381,2025-01-02 12:06:52,I-MA-000210,MA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-MA-000210-1412,2025-01-02 02:50:52,I-MA-000210,MA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-MA-000210-2134,2025-01-03 15:52:09,I-MA-000210,MA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-P-EG-000213-106,2025-01-01 07:32:50,P-EG-000213,EG,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-EG-000214-149,2025-01-01 11:56:01,P-EG-000214,EG,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-EG-000214-605,2025-01-01 14:09:01,P-EG-000214,EG,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-EG-000214-997,2025-01-02 23:22:03,P-EG-000214,EG,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-EG-000214-1250,2025-01-02 15:08:35,P-EG-000214,EG,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-EG-000214-1430,2025-01-02 21:49:25,P-EG-000214,EG,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-EG-000214-1888,2025-01-03 22:59:36,P-EG-000214,EG,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-EG-000214-2274,2025-01-03 00:49:19,P-EG-000214,EG,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-I-EG-000215-112,2025-01-01 01:22:31,I-EG-000215,EG,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-EG-000215-460,2025-01-03 02:59:28,I-EG-000215,EG,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-EG-000215-598,2025-01-03 10:28:52,I-EG-000215,EG,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-EG-000216-460,2025-01-01 10:52:41,I-EG-000216,EG,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-EG-000216-480,2025-01-01 09:00:49,I-EG-000216,EG,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-EG-000216-862,2025-01-01 06:04:37,I-EG-000216,EG,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-EG-000216-1273,2025-01-02 00:41:34,I-EG-000216,EG,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-EG-000216-1693,2025-01-03 01:49:24,I-EG-000216,EG,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-P-IN-000220-33,2025-01-01 05:02:44,P-IN-000220,IN,ECOline Pedestrian,low,Office,B2B,CC01,AT09
INC-P-IN-000221-93,2025-01-01 22:42:27,P-IN-000221,IN,ECOline Pedestrian,low,Office,B2B,CC01,AT02
INC-P-IN-000222-272,2025-01-03 01:06:39,P-IN-000222,IN,ECOline Pedestrian,low,Office,B2B,CC01,AT03
INC-P-IN-000223-119,2025-01-01 05:36:31,P-IN-000223,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000223-1007,2025-01-02 12:33:11,P-IN-000223,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-IN-000223-1406,2025-01-02 03:15:59,P-IN-000223,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-IN-000223-1728,2025-01-03 21:48:45,P-IN-000223,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-IN-000223-2027,2025-01-03 09:37:08,P-IN-000223,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-IN-000223-2321,2025-01-03 05:22:25,P-IN-000223,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-IN-000224-104,2025-01-01 13:27:40,P-IN-000224,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-IN-000225-166,2025-01-01 18:32:38,P-IN-000225,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-IN-000225-1251,2025-01-02 00:32:50,P-IN-000225,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-IN-000225-2125,2025-01-03 06:57:46,P-IN-000225,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-IN-000225-2234,2025-01-03 10:16:55,P-IN-000225,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-IN-000226-526,2025-01-01 14:25:34,P-IN-000226,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000226-1028,2025-01-02 22:28:52,P-IN-000226,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-IN-000226-1247,2025-01-02 14:06:34,P-IN-000226,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-IN-000226-1287,2025-01-02 04:11:13,P-IN-000226,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-IN-000226-2058,2025-01-03 09:26:29,P-IN-000226,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000226-2301,2025-01-03 07:02:12,P-IN-000226,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000227-348,2025-01-01 04:51:52,P-IN-000227,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-IN-000227-746,2025-01-01 16:49:55,P-IN-000227,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000227-1814,2025-01-03 09:15:20,P-IN-000227,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000227-1820,2025-01-03 15:38:40,P-IN-000227,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-IN-000227-1974,2025-01-03 00:22:50,P-IN-000227,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-IN-000227-2278,2025-01-03 18:47:05,P-IN-000227,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000228-553,2025-01-01 21:52:06,P-IN-000228,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000228-1001,2025-01-02 17:34:19,P-IN-000228,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-IN-000228-1041,2025-01-02 12:08:57,P-IN-000228,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000228-1150,2025-01-02 15:26:03,P-IN-000228,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-IN-000228-1591,2025-01-03 21:17:08,P-IN-000228,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-IN-000229-2046,2025-01-03 01:06:41,P-IN-000229,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-IN-000229-2417,2025-01-03 20:29:03,P-IN-000229,IN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-I-IN-000231-512,2025-01-03 15:04:22,I-IN-000231,IN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-IN-000234-323,2025-01-02 15:39:55,I-IN-000234,IN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-IN-000234-324,2025-01-02 06:39:50,I-IN-000234,IN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-IN-000235-49,2025-01-01 06:15:32,I-IN-000235,IN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-IN-000235-111,2025-01-01 06:18:51,I-IN-000235,IN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-IN-000235-342,2025-01-02 14:59:34,I-IN-000235,IN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-IN-000237-164,2025-01-01 19:39:42,I-IN-000237,IN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-IN-000239-1201,2025-01-02 15:15:47,I-IN-000239,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000239-1346,2025-01-02 21:57:53,I-IN-000239,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000239-1921,2025-01-03 10:51:54,I-IN-000239,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000239-2081,2025-01-03 15:16:10,I-IN-000239,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000239-2117,2025-01-03 04:57:14,I-IN-000239,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000239-2194,2025-01-03 01:43:33,I-IN-000239,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-IN-000239-2198,2025-01-03 21:53:13,I-IN-000239,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000240-254,2025-01-01 18:37:26,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-IN-000240-732,2025-01-01 04:06:23,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000240-821,2025-01-02 08:52:35,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000240-1205,2025-01-02 06:17:47,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000240-1532,2025-01-02 01:26:38,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000240-1569,2025-01-02 05:45:09,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000240-1897,2025-01-03 03:01:31,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-IN-000240-1972,2025-01-03 13:29:40,I-IN-000240,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000241-510,2025-01-01 05:34:08,I-IN-000241,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-IN-000241-1309,2025-01-02 17:01:46,I-IN-000241,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000242-375,2025-01-01 23:14:37,I-IN-000242,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000242-1397,2025-01-02 04:38:11,I-IN-000242,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000242-2106,2025-01-03 19:15:06,I-IN-000242,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000243-425,2025-01-01 05:50:38,I-IN-000243,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-IN-000243-647,2025-01-01 16:52:55,I-IN-000243,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000243-2090,2025-01-03 12:58:59,I-IN-000243,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000243-2223,2025-01-03 16:58:00,I-IN-000243,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000243-2240,2025-01-03 07:36:36,I-IN-000243,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000243-2402,2025-01-03 04:31:36,I-IN-000243,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000244-5,2025-01-01 22:03:59,I-IN-000244,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000244-246,2025-01-01 16:14:20,I-IN-000244,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000244-342,2025-01-01 09:37:30,I-IN-000244,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000244-973,2025-01-02 13:41:04,I-IN-000244,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-IN-000244-2022,2025-01-03 07:29:41,I-IN-000244,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000245-16,2025-01-01 06:03:56,I-IN-000245,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-IN-000245-642,2025-01-01 18:23:22,I-IN-000245,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-IN-000245-1889,2025-01-03 10:51:58,I-IN-000245,IN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-G-IN-000251-35,2025-01-03 00:10:16,G-IN-000251,IN,ECOline Home,low,Domestic,B2C,CC05,AT05
INC-P-CN-000264-186,2025-01-02 22:18:29,P-CN-000264,CN,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-CN-000267-329,2025-01-03 19:46:18,P-CN-000267,CN,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-CN-000268-231,2025-01-02 11:09:35,P-CN-000268,CN,ECOline Pedestrian,low,Office,B2B,CC01,AT02
INC-P-CN-000269-189,2025-01-02 17:26:50,P-CN-000269,CN,ECOline Pedestrian,low,Office,B2B,CC01,AT02
INC-P-CN-000269-343,2025-01-03 17:37:05,P-CN-000269,CN,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-CN-000270-120,2025-01-01 15:40:55,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000270-121,2025-01-01 14:10:24,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000270-126,2025-01-01 21:56:48,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000270-529,2025-01-01 11:49:07,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000270-603,2025-01-01 01:40:11,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000270-1152,2025-01-02 04:28:50,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000270-1165,2025-01-02 22:55:55,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000270-1200,2025-01-02 13:49:50,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000270-1663,2025-01-03 23:05:27,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000270-2032,2025-01-03 07:04:25,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000270-2171,2025-01-03 17:20:29,P-CN-000270,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000271-3,2025-01-01 05:54:06,P-CN-000271,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000271-43,2025-01-01 21:17:39,P-CN-000271,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000271-1508,2025-01-02 21:31:40,P-CN-000271,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000271-1687,2025-01-03 01:25:36,P-CN-000271,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000271-1707,2025-01-03 02:31:43,P-CN-000271,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000271-2043,2025-01-03 19:37:01,P-CN-000271,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000272-716,2025-01-01 04:58:05,P-CN-000272,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000272-1345,2025-01-02 08:18:46,P-CN-000272,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000273-754,2025-01-01 15:23:22,P-CN-000273,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000273-902,2025-01-02 21:41:33,P-CN-000273,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000273-1174,2025-01-02 07:42:55,P-CN-000273,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000274-229,2025-01-01 18:17:32,P-CN-000274,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000274-329,2025-01-01 14:50:49,P-CN-000274,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000274-726,2025-01-01 03:35:03,P-CN-000274,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000274-939,2025-01-02 11:04:41,P-CN-000274,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000274-996,2025-01-02 22:43:25,P-CN-000274,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000274-1835,2025-01-03 06:32:54,P-CN-000274,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000274-2135,2025-01-03 09:52:21,P-CN-000274,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000275-30,2025-01-01 14:33:50,P-CN-000275,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000275-899,2025-01-02 12:48:08,P-CN-000275,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000275-1294,2025-01-02 13:46:42,P-CN-000275,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000275-1449,2025-01-02 14:19:48,P-CN-000275,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000275-1724,2025-01-03 09:42:24,P-CN-000275,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000275-2058,2025-01-03 20:42:51,P-CN-000275,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000276-613,2025-01-01 21:33:00,P-CN-000276,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000276-1087,2025-01-02 10:11:36,P-CN-000276,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000276-1924,2025-01-03 08:30:44,P-CN-000276,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000276-2123,2025-01-03 08:40:31,P-CN-000276,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000276-2246,2025-01-03 20:55:55,P-CN-000276,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000276-2304,2025-01-03 18:04:05,P-CN-000276,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000277-535,2025-01-01 12:34:46,P-CN-000277,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000277-752,2025-01-01 12:18:02,P-CN-000277,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000277-798,2025-01-02 07:30:47,P-CN-000277,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000277-1068,2025-01-02 11:18:31,P-CN-000277,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000277-1130,2025-01-02 13:08:19,P-CN-000277,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000277-1620,2025-01-03 13:32:54,P-CN-000277,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
